Clave,Descripción,Principio Activo,Laboratorio,IVA,SKU,PRECIO,Categoria
LT-92,MACROZIT G TAB. 500 MG. CAJA C/4,AZITROMICINA,LIOMONT,N,7501299301579,$326.37,Antibióticos
LT-92,MACROZIT G TAB. 500 MG. CAJA C/4,AZITROMICINA,LIOMONT,N,7501299301579,$326.37,Antibióticos
LT-93,MACROZIT TAB. 500 MG. CAJA C/5,AZITROMICINA,LIOMONT,N,7501299307342,$386.18,Antibióticos
LT-94,MACROZIT SUSP. 600 MG. CAJA C/FCO. C/PVO. P/15 ML. Y DILUYENTE C/9.7 ML.,AZITROMICINA,LIOMONT,N,7501299306840,$226.13,Antibióticos
LT-95,MACROZIT SUSP. 1200 MG. CAJA C/FCO. C/PVO. P/30 ML. Y DILUYENTE C/19.4 ML.,AZITROMICINA,LIOMONT,N,7501299301678,$282.58,Antibióticos
LT-96,MACROZIT INY. 500 MG. CAJA C/FCO. AMP. C/LIOF. Y AMP. C/5 ML. DILUYENTE (BLISTER),AZITROMICINA,LIOMONT,N,7501299308332,$464.35,Antibióticos
LT-97,INHIBITRON INY. 40 MG. CAJA C/FCO. AMP. C/LIOF. Y AMP. C/10 ML.,OMEPRAZOL,LIOMONT,N,7501299306833,$244.16,Gastrointestinal
LT-97,INHIBITRON INY. 40 MG. CAJA C/FCO. AMP. C/LIOF. Y AMP. C/10 ML.,OMEPRAZOL,LIOMONT,N,7501299306833,$244.16,Gastrointestinal
LT-98,PRAZOLAN INY. 40 MG. CAJA C/FCO. AMP. C/LIOF. Y AMP. C/10 ML.,PANTOPRAZOL,LIOMONT,N,7501299303481,$256.26,Gastrointestinal
LT-99,SUPRADOL TAB. SUBLINGUAL 30 MG. CAJA C/4.,KETOROLACO TROMETAMINA,LIOMONT,N,7501299306130,$113.01,Analgésicos / AINEs
LTGI-02,LORATADINA FENILEFRINA PARACETAMOL TAB. CAJA C/12 (SENSIBIT D NF),LORATADINA-FENILEFRINA-PARACETAMOL,PHARMAGEN,N,7501299370360,$39.31,Combinados
LTGI-05,AMBROXOL SOL. CAJA C/FCO. C/120 ML.,AMBROXOL,PHARMAGEN,N,7501299379226,$10.42,Expectorantes / Mucolíticos
LTGI-14,TRIMETOPRIMA SULFAMETOXAZOL SUSP. 40/200 MG. CAJA C/FCO. C/120 ML.,TRIMETOPRIMA SULFAMETOXAZOL,PHARMAGEN,N,7501299379110,$30.13,
LTGI-15,KETOROLACO INY. 30 MG. CAJA C/3 AMP. C/1 ML.,KETOROLACO TROMETAMINA,PHARMAGEN,N,7501299385074,$39.54,Analgésicos / AINEs
LTGI-16,ACIDO ACETILSALICILICO TAB. L.P. 100 MG. CAJA C/30,ACIDO ACETILSALICILICO,PHARMAGEN,N,7501299308950,$26.99,Analgésicos / AINEs
LTGI-17,KETOROLACO TAB. SUBLINGUAL 30 MG. CAJA C/4,KETOROLACO TROMETAMINA,PHARMAGEN,N,7501299370117,$11.54,Analgésicos / AINEs
LTGI-18,LORATADINA TAB. 10 MG. CAJA C/10,LORATADINA,PHARMAGEN,N,7501299370124,$19.38,Antihistamínicos
LTGI-20,LORATADINA SOL. PED. CAJA C/FCO. GOTERO C/30 ML.,LORATADINA,PHARMAGEN,N,7501299379066,$21.17,Antihistamínicos
LTGI-21,METRONIDAZOL TAB. 500 MG. CAJA C/30,METRONIDAZOL,PHARMAGEN,N,7501299370179,$24.75,Antiparasitarios
LTGI-22,NAPROXENO TAB. 250 MG. CAJA C/30,NAPROXENO,PHARMAGEN,N,7501299370018,$26.99,Analgésicos / AINEs
LTGI-23,OMEPRAZOL INY. 40 MG. CAJA C/1 FCO. AMP. C/LIOF. Y AMP. C/10 ML.,OMEPRAZOL,PHARMAGEN,N,7501299385098,$47.49,Gastrointestinal
LTGI-28,ACIDO IBANDRONICO TAB. 150 MG. CAJA C/1,ACIDO IBANDRONICO,PHARMAGEN,N,7501299370414,$297.25,
LTGI-29,TRIMETOPRIMA SULFAMETOXAZOL TAB. 80/400 MG. CAJA C/20,TRIMETOPRIMA SULFAMETOXAZOL,PHARMAGEN,N,7501299370209,$14.90,
LTGI-30,LOSARTAN HIDROCLOROTIAZIDA TAB. RECUB. 50/12.5 MG. CAJA C/30,LOSARTAN-HIDROCLOROTIAZIDA,PHARMAGEN,N,7501299370261,$64.51,Combinados
LTGI-34,TRIMETOPRIMA SULFAMETOXAZOL TAB. 160/800 CAJA C/14,TRIMETOPRIMA-SULFAMETOXAZOL,PHARMAGEN,N,7501299305904,$38.42,Combinados
LTGI-41,VALACICLOVIR COMPR. 500 MG. CAJA C/10,VALACICLOVIR,PHARMAGEN,N,7501299308738,$223.89,Antivirales
LTGI-44,METRONIDAZOL DIYOHIDROXIQUINOLEINA CAP. 400/200 MG. CAJA C/30,METRONIDAZOL-DIYODOCLOROHIDROXIQUINOLEINA,PHARMAGEN,N,7501299370315,$62.83,Antiparasitarios
LTGI-45,METRONIDAZOL DIYOHIDROXIQUINOLEINA SUSP. FCO. C/120 ML.,METRONIDAZOL-DIYODOHIDROXIQUINOLEINA,PHARMAGEN,N,7501299379158,$49.39,Antiparasitarios
LTGI-51,KETOROLACO INY. 60 MG. CAJA C/3 AMP. C/2 ML.,KETOROLACO TROMETAMINA,PHARMAGEN,N,7501299385081,$123.98,Analgésicos / AINEs
LTGI-56,FENILEFRINA-LORATADINA-PARACETAMOL JBE. 33.33/16.66 MG./3.2 G. CAJA C/FCO 120 ML.,FENILEFRINA-LORATADINA-PARACETAMOL,PHARMAGEN,N,7501299308592,$45.14,Combinados
LTGI-60,ACICLOVIR LIDOCAINA SOL. FCO. ATOMIZADOR C/50 ML.,ACICLOVIR-LIDOCAINA,PHARMAGEN,N,7501299379219,$305.76,Antivirales
LTGI-62,AZITROMICINA SUSP. 600 MG. CAJA C/FCO. C/PVO. P/15 ML.,AZITROMICINA,PHARMAGEN,N,7501299307304,$80.30,Antibióticos
LTGI-63,OSELTAMIVIR CAP. 75 MG. CAJA C/10,OSELTAMIVIR,PHARMAGEN,N,7501299307892,$198.02,Antivirales
LTGI-65,"OMEPRAZOL BICARBONATO DE SODIO CAP. 20/1,100 MG. CAJA C/30",OMEPRAZOL-BICARBONATO DE SODIO,PHARMAGEN,N,7501299307298,$278.10,Combinados
LTGI-67,KETOROLACO-TRAMADOL SOL. INY. 10/25 MG. CAJA C/3 AMP. C/1 ML.,KETOROLACO TROMETAMINA-TRAMADOL,PHARMAGEN,N,7501299308844,$45.14,Combinados
LTGI-67,KETOROLACO-TRAMADOL SOL. INY. 10/25 MG. CAJA C/3 AMP. C/1 ML.,KETOROLACO TROMETAMINA-TRAMADOL,PHARMAGEN,N,7501299308844,$45.14,Combinados
LTGI-68,OSELTAMIVIR SUSP. 6 MG./ML. CAJA C/FCO. C/PVO. P/60 ML.,OSELTAMIVIR,PHARMAGEN,N,7501299309407,$217.28,Antivirales
LTGI-71,BOLT 36 GEL ORAL 20 MG. CAJA C/2 SOBRES C/5.5 G. (TADALAFIL),TADALAFIL,PHARMAGEN,N,7501299309841,$72.24,
LTGI-71,BOLT 36 GEL ORAL 20 MG. CAJA C/2 SOBRES C/5.5 G. (TADALAFIL),TADALAFIL,PHARMAGEN,N,7501299309841,$72.24,
MAKLEN-01,ACEITE DE KRILL CAP. 700 MG. CAJA C/BLISTER C/30,ACEITE DE KRILL,NATURAGEL,Y,7503036782276,$179.67,
MAKLEN-02,CALCIO 600-M TAB. 1.9 G. CAJA C/BLISTER C/30,CALCIO-MAGNESIO-ZINC-MANGANESO-COBRE-VITAMINA D3-OMEGA 3,NATURAGEL,Y,7503036782375,$70.06,Combinados
MAKLEN-03,COMPLEMIX GINSENG CAP. 1.3 G. CAJA C/BLISTER C/30,GINSENG-VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782313,$114.81,Combinados
MAKLEN-04,BIOTINA CON PANTENOL CAP. 700 MG. CAJA C/BLISTER C/30,BIOTINA-PANTENOL-VITAMINA E-ALOE VERA,NATURAGEL,Y,7503036782252,$72.21,Combinados
MAKLEN-06,GLUTATION CON OMEGA 3 CAP. 700 MG. CAJA C/BLISTER C/30,GLUTATION-OMEGA 3,NATURAGEL,Y,7503036782269,$175.60,Combinados
MAKLEN-07,HEMOFORT CAP. 1.30 G. CAJA C/BLISTER C/30,PICOLINATO DE CROMO-ALOE VERA-MANZANILLA-BROMELINA-DIOXIDO DE SILICIO-RUSCUS-CURCUMINA.,NATURAGEL,Y,7503036782467,$78.76,Combinados
MAKLEN-08,CLA ACIDO LINOLEICO CONJUGADO CAP. CAJA C/BLISTER C/30,ACIDO LINOLEICO CONJUGADO-VITAMINA E,NATURAGEL,Y,7503036782238,$129.84,Combinados
MAKLEN-09,COLAGENO NO HIDROLIZADO TIPO II CON VIT. K2 Y VIT. D3 CAP. CAJA C/BLISTER C/30,COLAGENO NO HIDROLIZADO TIPO II-VITAMINA K2-VITAMINA D3,NATURAGEL,Y,7503036782368,$229.28,Combinados
MAKLEN-10,COMPLEMIX 9 MESES CAP. CAJA C/BLISTER  C/30,VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782191,$88.82,Combinados
MAKLEN-11,COMPLEMIX DIAVIT-M CAP. CAJA C/BLISTER C/30,VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782320,$106.90,Combinados
MAKLEN-12,COMPLEMIX FEM CAP. CAJA C/BLISTER C/30,VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782207,$96.05,Combinados
MAKLEN-13,COMPLEMIX MEN CAP. CAJA C/BLISTER C/30,VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782306,$105.66,Combinados
MAKLEN-13,COMPLEMIX MEN CAP. CAJA C/BLISTER C/30,VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782306,$105.66,Combinados
MAKLEN-14,COMPLEMIX SENIOR CAP. CAJA C/BLISTER C/30,VITAMINAS-MINERALES-OMEGA 3,NATURAGEL,Y,7503036782337,$109.16,Combinados
MAKLEN-15,MACA AMARILLA CON ONAGRA CAP. CAJA C/BLISTER C/30,MACA AMARILLA-ONAGRA,NATURAGEL,Y,7503036782351,$66.67,Combinados
MAKLEN-16,MACA NEGRA CON OMEGA 3 CAP. CAJA BLISTER C/30,MACA NEGRA-L-ARGININA-JENGIBRE-OMEGA 3,NATURAGEL,Y,7503036782344,$96.84,Combinados
MAKLEN-17,PROBIOTICOS + INULINA DE AGAVE CAP.500 MG. CAJA C/30,PROBIOTICO INULINA DE AGAVE-BLONGUM- L.ACIDOPHILUS-L.RHAMNOSUS-L.PLANTARUM-L.HELVETICUS,MAKLEN,Y,7503036782528,$75.15,Combinados
MAKLEN-18,PROBIOTICOS  EXTRACTO DE ARANDANOS CAP. 500 MG. CAJA C/30,"PROBIOTICOS EXTRACTO DE ARANDANO- LACTOBACILLUS RHAMNOSUS, LACTOBACILLUS ACIDOPHILUS-BIFIDOBACTERIUM LACTIS-RIBOFLAVINA (B2) Y VITYAMINA C",MAKLEN,Y,7503036782818,$168.14,Combinados
MAV-05,ANIMALIN C TAB. MAST. CAJA C/FCO. C/80,VITAMINA C-VITAMINA B1-VITAMINA B6,NATUREX,Y,7502009743511,$38.08,Combinados
MAV-06,MAXI B TAB. CAJA C/FCO. C/30,COMPLEJO B-COLINA-L TEANINA-TRIPTOFANO-ACIDO FOLICO-BIOTINA-INOSITOL-PABA,NATUREX,Y,7502009742835,$42.15,Combinados
MAV-09,PALETA OSITO PALETAS 7.2 G. BOLSA C/16,PROPOLEO-EUCALIPTO-SAUCO-MIRRA-GORDOLOBO-MENTOL,NATUREX,Y,7502259891178,$37.52,Combinados
MAV-09,PALETA OSITO PALETAS 7.2 G. BOLSA C/16,PROPOLEO-EUCALIPTO-SAUCO-MIRRA-GORDOLOBO-MENTOL,NATUREX,Y,7502259891178,$37.52,Combinados
MAV-101,ANIMALIN NITE GOMITAS FCO. C/30,L-TEANINA-AZAHAR-MANZANILLA-TORONJIL,NATUREX,Y,7502259892250,$53.00,Combinados
MAV-103,"L-TEANINA, AZHAR, GOMITAS 3 G. C/U FCO. C/30",L-TEANINA-AZAHAR-MANZANILLA-TORONJIL,NATUREX,Y,7502259892304,$87.01,Combinados
MAV-103,"L-TEANINA, AZHAR, GOMITAS 3 G. C/U FCO. C/30",L-TEANINA-AZAHAR-MANZANILLA-TORONJIL,NATUREX,Y,7502259892304,$87.01,Combinados
MAV-104,VITERAL TE PVO. CAJA C/6 SOBRES C/10 G. C/U,MIEL DE ABEJA-GORDOLOBO-PROPOLEO-JENGIBRE-VITAMINA C,NATUREX,Y,7502259892274,$50.96,Combinados
MAV-105,LACTIV FIT CAP. 427 MG. CAJA C/FCO. C/15,BIFIDOBACTERIUM LACTIS,NATUREX,Y,7502259892298,$43.84,
MAV-105,LACTIV FIT CAP. 427 MG. CAJA C/FCO. C/15,BIFIDOBACTERIUM LACTIS,NATUREX,Y,7502259892298,$43.84,
MAV-106,LACTIV KIDS SUSP. CAJA C/3 G. Y FCO. GOTERO C/9.4 ML.,INULINA DE AGAVE-SACHAROMYCES BOULARDII-LACTOBACILLUS RHAMNOSUS-LACTOBACILLUS REUTERI,NATUREX,Y,7502259892335,$44.41,Combinados
MAV-107,ANIMALIN KIDS JBE. FCO. C/120 ML.,L-LISINA-CALCIO-VITAMINAS B1-B2-B3-B5-B6-VITAMINA D3-VITAMINA E,NATUREX,Y,7502259892311,$27.46,Combinados
MAV-107,ANIMALIN KIDS JBE. FCO. C/120 ML.,L-LISINA-CALCIO-VITAMINAS B1-B2-B3-B5-B6-VITAMINA D3-VITAMINA E,NATUREX,Y,7502259892311,$27.46,Combinados
MAV-108,BRONILIP CARAMELOS C/BLISTER C/10,VITAMINA C-ACIDO CITRICO-MEZCLA HERBAL DE GORDOLOBO-SAUCO-EUCALIPTO-PROPOLEO-MIRRA,NATUREX,Y,7502259891833,$14.80,Combinados
MAV-109,PALETA OSITO BOLSA C/40 PZAS. DE 10 G. C/U,SAUCO-GORDOLOBO-EUCALIPTO-MIRRA-MENTOL-PROPOLEO,NATUREX,Y,7502259892328,$83.17,Combinados
MAV-11,QUERYABA TAB. 500 MG. CAJA C/30,GUAYABA EXTRACTO DE HOJAS-LACTOSA-CELULOSA-SILICIO-ACIDO ESTEARICO-MAGNESIO,NATUREX,Y,7502009743948,$35.14,Combinados
MAV-110,ANIMALIN WELL FCO. C/30 GOMITAS DE 2.5 G. CON VITAMINA C Y ZINC,VITAMINA C-ZINC,NATUREX,Y,7502259892366,$59.44,Combinados
MAV-111,SILVER FEM CAP. BLANDAS 922 MG. FCO. C/30,HUMULUS LUPULUS L-ACEITE DE ONAGRA-VITAMINA D-VITAMINA K-VITAMINA B6.,NATUREX,Y,7502259892342,$31.08,Combinados
MAV-112,VITREX 50 + CAP. BLANDAS 1.8 G.  FCO. C/30,VITAMINAS-MINERALES-ANTIOXIDANTES,NATUREX,Y,7502259891048,$57.97,Combinados
MAV-113,LACTIV GB CAP. FCO. C/30,PROBIOTICOS MEZCLA DE- BIFIDOBACTERIUM LONGUM INFANTIS SP37-LACTOBACILLUS PLANTARUM BG112-BIFIDOBACTERIUM LACTIS BLC1-LACTOBACILLUS ACIDOPHILUS LA3.,NATUREX,Y,7502259892359,$47.91,Combinados
MAV-114,CITRATO DE MAGNESIO Y LECITINA DE SOYA CAP. FCO. C/30,"CITRATO DE MAGNESIO, ACEITE DE SOYA, LECITINA DE SOYA, CERA DE ABEJA",NATUREX,Y,7502259892403,$57.97,
MAV-115,S-KIN X PVO. CAJA C/10 SOBRES C/5 G. C/U.,COLAGENO-ACIDO HIALURONICO-L LISINA,NATUREX,Y,7502259892373,$68.03,Combinados
MAV-12,VITREX Q10 CAP. FCO. C/30,VITAMINAS-MINERALES-COENZIMA Q10,NATUREX,Y,7502009741265,$64.75,Combinados
MAV-12,VITREX Q10 CAP. FCO. C/30,VITAMINAS-MINERALES-COENZIMA Q10,NATUREX,Y,7502009741265,$64.75,Combinados
MAV-14,LACTIV SP TAB. MASTIC. 600 MG. FCO. C/30,LACTOBACILLUS SPOROGENES-INULINA-OLIGOFRUCTOSA-VIT C;VIT. A; VIT. D,NATUREX,Y,7502009743832,$42.71,Combinados
MAV-27,ENTERIVER CAP. 468 MG. CAJA C/FCO. C/12 (ENTEROGERMINA),BACILLUS CLAUSII Y FRUCTOOLIGOSACARIDOS,NATUREX,Y,7502259892175,$58.31,
MAV-30,MAXI B GS CAP. CAJA C/FCO. C/30,VITAMINAS-MINERALES-SCHIZANDRA,NATUREX,Y,7502259890010,$43.51,Combinados
MAV-31,QUERYABA G TAB. 545 MG. CAJA C/60,GUAYABA-ESPINHEIRA SANTA-CELULASA-CROSCARMELOSA,NATUREX,Y,7502259890126,$61.13,Combinados
MAV-35,COLAGENO HIDROLIZADO TAB. 700 MG. CAJA C/60,COLAGENO,NATUREX,Y,7502009741524,$52.55,
MAV-40,ANIMALIN C GOMITAS FCO. C/60,VITAMINA C-ACIDO CITRICO-JARABE DE MAIZ-GELATINA,NATUREX,Y,7502009744082,$60.00,Combinados
MAV-41,ANIMALIN ADC  SOL. FCO. GOTERO C/30 ML.,VITAMINAS,NATUREX,Y,7502009744105,$28.93,Vitaminas y Suplementos
MAV-46,ARISOL JBE. CAJA C/FCO. C/120 ML.,TOMILLO-MIEL-BUGAMBILIA-ARANDANO,NATUREX,Y,7502259891109,$18.65,Combinados
MAV-47,VITREX D CAP. FCO. C/30,VITAMINAS-MINERALES,NATUREX,Y,7502259890294,$55.26,Combinados
MAV-47,VITREX D CAP. FCO. C/30,VITAMINAS-MINERALES,NATUREX,Y,7502259890294,$55.26,Combinados
MAV-48,VITREX N CAP. 1.75 G. FCO. C/30,VITAMINAS-MINERALES-ACIDO FOLICO-EPA-DHA,NATUREX,Y,7502259891222,$57.97,Combinados
MAV-48,VITREX N CAP. 1.75 G. FCO. C/30,VITAMINAS-MINERALES-ACIDO FOLICO-EPA-DHA,NATUREX,Y,7502259891222,$57.97,Combinados
MAV-50,LACTIV KIDS PVO. P/PREPARAR BEBIDA CAJA C/6 SOBRES C/5 G. C/U,SACHAROYCES BOULARDII-VITAMINAS-MINERALES,NATUREX,Y,7502259890331,$44.86,Combinados
MAV-50,LACTIV KIDS PVO. P/PREPARAR BEBIDA CAJA C/6 SOBRES C/5 G. C/U,SACHAROYCES BOULARDII-VITAMINAS-MINERALES,NATUREX,Y,7502259890331,$44.86,Combinados
MAV-54,ARISOL D JBE. CAJA C/FCO. C/120 ML.,TOMILLO-SAUCO-BUGAMBILIA-ARANDANO,NATUREX,Y,7502259891116,$44.86,Combinados
MAV-56,FEMIREM TAB. CAJA C/FCO. C/60,CIMICIFUGA RACEMOSA (BLACK COHOSH),NATUREX,Y,7502009742736,$37.18,
MAV-58,SINERLEX TAB. CAJA C/FCO. C/30,COLAGENO-GLUCOSAMINA-CONDROITINA-MSM-VITAMINA C,NATUREX,Y,7502259891086,$57.07,Combinados
MAV-59,VITREX G CAP. FCO. C/30,VITAMINAS-MINERALES-LECITINA DE SOYA,NATUREX,Y,7503000422153,$57.97,Combinados
MAV-62,V-LUTEX  TAB. CAJA C/FCO. C/30 [VISAVIT),LUTEINA-ZEAXANTINA-VITAMINA A-VITAMINA C-VITAMINA E-ZINC-COBRE,NATUREX,Y,7502259891079,$55.26,Combinados
MAV-64,ADEVIT EMULSION SABOR PLATANO FCO. C/240 ML.,VITAMINA A-VITAMINA D-CALCIO-FOSFORO-OMEGA 3,NATUREX,Y,7502259890157,$41.13,Combinados
MAV-65,CARNITINA+B CAP. 560 MG. FCO. C/30,L-CARNITINA-VITAMINA B1-VITAMINA B5-VITAMINA B6-VITAMINA B12-REMOLACHA,NATUREX,Y,7502009743993,$65.54,Combinados
MAV-68,ANIMALIN HIERRO SOL. SABOR VAINILLA CAJA C/FCO. C/240 ML.,"HIERRO-INULINA DE AGAVE-AGUA-GLICEROL-CITRATO DE SODIO-CARAMELO CLASE IV-SABOR VAINILLA-GLICEROL, CITRATO DE SODIO-SUCRALOSA-ACIDO CITRICO-SABOR CERVEZA Z",NATUREX,Y,7502259890072,$44.86,Combinados
MAV-69,LACTIV PVO. CAJA C/6 SOBRES C/1 G.,"LACTOBACILLUS ACIDOPHILUS, CASEI, RHAMNOSUS, PLANTARUM, BIFIDOBACTERIUM INFANTIS, STREPTOCOCCUS THERMOPHILUS, VITAMINA C",NATUREX,Y,7502259890973,$49.49,Vitaminas y Suplementos
MAV-69,LACTIV PVO. CAJA C/6 SOBRES C/1 G.,"LACTOBACILLUS ACIDOPHILUS, CASEI, RHAMNOSUS, PLANTARUM, BIFIDOBACTERIUM INFANTIS, STREPTOCOCCUS THERMOPHILUS, VITAMINA C",NATUREX,Y,7502259890973,$49.49,Vitaminas y Suplementos
MAV-70,LACTIV KIDS TAB. MASTICABLES SABOR UVA FCO. C/30,"LACTOBACILLUS ACIDOPHILUS, BIFIDOBACTERIUM ANIMALIS, LACTOBACILLUS RHAMNOSUS",NATUREX,Y,7502259890096,$38.08,
MAV-71,OMEGA LINAZA CAP. 1.5 G. C/U CAJA C/FCO. C/30,ACEITE DE SEMILLA DE LINAZA,NATUREX,Y,7502259890027,$52.21,
MAV-71,OMEGA LINAZA CAP. 1.5 G. C/U CAJA C/FCO. C/30,ACEITE DE SEMILLA DE LINAZA,NATUREX,Y,7502259890027,$52.21,
MAV-71,OMEGA LINAZA CAP. 1.5 G. C/U CAJA C/FCO. C/30,ACEITE DE SEMILLA DE LINAZA,NATUREX,Y,7502259890027,$52.21,
MAV-72,VITREX  E400 CAP. 750 MG. FCO. C/30,VITAMINA E-ACEITE DE GERMEN DE TRIGO,NATUREX,Y,7502259890898,$36.84,Combinados
MAV-73,VIFOL+ HIERRO TAB. 180 MG. CAJA C/FCO. C/60,ACIDO FOLICO-HIERRO,NATUREX,Y,7502259891130,$29.61,Combinados
MAV-74,"ZEH´N CAP. 545 MG. CAJA C/FCO. C/60 (L-TEANINA,L-TRIPTOFANO,INOSITOL)",L-TEANINA-INOSITOL-L-TRIPTOFANO,NATUREX,Y,7502259891154,$46.67,Combinados
MAV-75,ZULIK TAB. MASTICABLES 911 MG C/U CAJA C/FCO. C/90,VITAMINA C-BIOFLAVONOIDES CIRICOS-RUTINA-ARANDANO-QUERCETINA-ACETATO DE VITAMINA A- VITAMINA D2-LACTOBACILLUS SPOROGENES,NATUREX,Y,7502259891376,$55.26,Combinados
MAV-77,LACTIV MUJER PVO. CAJA C/6 SOBRES C/2 G.,"PROBIOTICOS, HIERRO, ACIDO FOLICO",NATUREX,Y,7502259891482,$47.91,Suplementos
MAV-84,"VITTEN CAP. 1.7 G. C/U FCO. C/30 (OMEGA 3,VITAMINAL Y MINERALES)",OMEGA 3-VITAMINAS-MINERALES,NATUREX,Y,7502259891819,$82.26,Combinados
MAV-86,YUVIGEN CAP. FCO. C/30 (ACIDO HIALURONICO/VITAMINA A/COLAGENO),COLAGENO HIDROLIZADO-ACIDO HIALURONICO-VITAMINA A,NATUREX,Y,7502259892045,$75.94,Combinados
MAV-87,ACIDO HIALURONICO GOMITAS P/ADULTOS FCO. C/30,COLAGENO HIDROLIZADO-ACIDO HIALURONICO-BIOTINA-VITAMINA C-VITAMINA D3,NATUREX,Y,7502259891956,$100.68,Combinados
MAV-87,ACIDO HIALURONICO GOMITAS P/ADULTOS FCO. C/30,COLAGENO HIDROLIZADO-ACIDO HIALURONICO-BIOTINA-VITAMINA C-VITAMINA D3,NATUREX,Y,7502259891956,$100.68,Combinados
MAV-88,VITAMIL SOL. ORAL CAJA C/10 AMP. C/5 ML.,VITAMINA B12-ARANDANO-MAGNESIO-POTASIO,NATUREX,Y,7502259892120,$97.97,Combinados
MAV-94,BIOTINA CAP. FCO. C/30,BIOTINA-VITAMINA E-ACEITE DE GERMEN DE TRIGO,NATUREX,Y,7502259892144,$88.71,Combinados
MAV-94,BIOTINA CAP. FCO. C/30,BIOTINA-VITAMINA E-ACEITE DE GERMEN DE TRIGO,NATUREX,Y,7502259892144,$88.71,Combinados
MAV-97,GLUTEC PVO. CAJA C/3 SOBRES C/15 G. C/U.,GLUTAMINA-LACTOBACILLUS REUTERI,NATUREX,Y,7502259891468,$56.61,Combinados
MAV-98,SINERLEX PVO. CAJA C/20 SOBRES C/10 G.,GLUCOSAMINA-CONDROITINA-MSM-AJO NEGRO-VITAMINA C-VITAMINA B1-VITAMINA B2-VITAMINA B6-VITAMINA D2-VITAMINA B12-CALCIO-HIERRO-MANGANESO-POTASIO-ZINC-MAGNESI,NATUREX,Y,7502259892205,$113.57,Combinados
MAV-98,SINERLEX PVO. CAJA C/20 SOBRES C/10 G.,GLUCOSAMINA-CONDROITINA-MSM-AJO NEGRO-VITAMINA C-VITAMINA B1-VITAMINA B2-VITAMINA B6-VITAMINA D2-VITAMINA B12-CALCIO-HIERRO-MANGANESO-POTASIO-ZINC-MAGNESI,NATUREX,Y,7502259892205,$113.57,Combinados
MAV-99,VITERAL ADC SOL. INGERIBLE CAJA C/10 AMP. C/5 ML.,MIEL DE ABEJA-VITAMINA A-VITAMINA D-VITAMINA C-PROPOLEO-GORDOLOBO,NATUREX,Y,7502259892212,$45.77,Combinados
MAVI-01,ARTROBEN SOL. BUCAL ENV. C/30 ML.,BENCIDAMINA,MAVI,N,785118754235,$36.85,
MAVI-03,ATORLIP TAB. 20 MG. CAJA C/10,ATORVASTATINA,MAVI,N,785120754810,$41.55,Hipolipemiantes
MAVI-04,ATORLIP TAB. 40 MG. CAJA C/10,ATORVASTATINA,MAVI,N,785120754858,$56.34,Hipolipemiantes
MAVI-04,ATORLIP TAB. 40 MG. CAJA C/10,ATORVASTATINA,MAVI,N,785120754858,$56.34,Hipolipemiantes
MAVI-07,CROSTOX TAB. 10 MG. CAJA C/30,ROSUVASTATINA,MAVI,N,785120755459,$70.45,Hipolipemiantes
MAVI-08,CROSTOX TAB. 20 MG. CAJA C/30,ROSUVASTATINA,MAVI,N,785120755466,$93.97,Hipolipemiantes
MAVI-08,CROSTOX TAB. 20 MG. CAJA C/30,ROSUVASTATINA,MAVI,N,785120755466,$93.97,Hipolipemiantes
MAVI-08,CROSTOX TAB. 20 MG. CAJA C/30,ROSUVASTATINA,MAVI,N,785120755466,$93.97,Hipolipemiantes
MAVI-09,DALATINA GEL 1% CAJA C/TUBO C/30 G.,CLINDAMICINA,MAVI,N,785118752415,$37.52,Antibióticos
MAVI-09,DALATINA GEL 1% CAJA C/TUBO C/30 G.,CLINDAMICINA,MAVI,N,785118752415,$37.52,Antibióticos
MAVI-10,DISTENTAL TAB. 100 MG. CAJA C/14,PINAVERIO,MAVI,N,785118753771,$46.93,
MAVI-14,FENAGEL GEL CAJA C/TUBO C/60 G.,DICLOFENACO DIETILAMONIO,MAVI,N,785118752866,$41.10,Analgésicos / AINEs
MAVI-22,FLOSEP TAB. 400 MG. CAJA C/8,OFLOXACINO,MAVI,N,785118753887,$35.17,
MAVI-22,FLOSEP TAB. 400 MG. CAJA C/8,OFLOXACINO,MAVI,N,785118753887,$35.17,
MAVI-23,GRALOXEN GEL CAJA FCO. C/250 ML.,MAGALDRATO-DIMETICONA,MAVI,N,785118754228,$66.75,Combinados
MAVI-23,GRALOXEN GEL CAJA FCO. C/250 ML.,MAGALDRATO-DIMETICONA,MAVI,N,785118754228,$66.75,Combinados
MAVI-23,GRALOXEN GEL CAJA FCO. C/250 ML.,MAGALDRATO-DIMETICONA,MAVI,N,785118754228,$66.75,Combinados
MAVI-24,HIDROXIN TAB. 10 MG. CAJA C/30,HIDROXIZINA,MAVI,N,785120754681,$45.36,
MAVI-24,HIDROXIN TAB. 10 MG. CAJA C/30,HIDROXIZINA,MAVI,N,785120754681,$45.36,
